id,theme,character,scene,prop,src,prompt_en,prompt_zh,desc_kid
cam_librarian_cafeteria_brush,campus,librarian,cafeteria,brush,./assets/images/cam_librarian_cafeteria_brush.webp,"a kind librarian with reading glasses in a school cafeteria with delicious food, holding a paintbrush dripping rainbow paint, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：和藹的圖書管理員在飄著飯菜香的學校餐廳，拿著一支沾滿彩虹顏料的畫筆。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 和藹的圖書管理員在飄著飯菜香的學校餐廳，拿著一支沾滿彩虹顏料的畫筆！這是一張校園世界的快樂畫面～
cam_librarian_cafeteria_ball,campus,librarian,cafeteria,ball,./assets/images/cam_librarian_cafeteria_ball.webp,"a kind librarian with reading glasses in a school cafeteria with delicious food, holding an orange basketball, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：和藹的圖書管理員在飄著飯菜香的學校餐廳，手裡抱著一顆橘色的籃球。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 和藹的圖書管理員在飄著飯菜香的學校餐廳，手裡抱著一顆橘色的籃球！這是一張校園世界的快樂畫面～
cam_athlete_classroom_book,campus,athlete,classroom,book,./assets/images/cam_athlete_classroom_book.webp,"a sporty student athlete in jersey inside a colorful elementary classroom, holding an open colorful book, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在色彩繽紛的教室裡，手裡捧著一本繽紛的課本。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在色彩繽紛的教室裡，手裡捧著一本繽紛的課本！這是一張校園世界的快樂畫面～
cam_athlete_classroom_whistle,campus,athlete,classroom,whistle,./assets/images/cam_athlete_classroom_whistle.webp,"a sporty student athlete in jersey inside a colorful elementary classroom, holding a shiny silver whistle, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在色彩繽紛的教室裡，脖子上掛著一個亮晶晶的口哨。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在色彩繽紛的教室裡，脖子上掛著一個亮晶晶的口哨！這是一張校園世界的快樂畫面～
cam_athlete_classroom_brush,campus,athlete,classroom,brush,./assets/images/cam_athlete_classroom_brush.webp,"a sporty student athlete in jersey inside a colorful elementary classroom, holding a paintbrush dripping rainbow paint, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在色彩繽紛的教室裡，拿著一支沾滿彩虹顏料的畫筆。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在色彩繽紛的教室裡，拿著一支沾滿彩虹顏料的畫筆！這是一張校園世界的快樂畫面～
cam_athlete_classroom_ball,campus,athlete,classroom,ball,./assets/images/cam_athlete_classroom_ball.webp,"a sporty student athlete in jersey inside a colorful elementary classroom, holding an orange basketball, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在色彩繽紛的教室裡，手裡抱著一顆橘色的籃球。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在色彩繽紛的教室裡，手裡抱著一顆橘色的籃球！這是一張校園世界的快樂畫面～
cam_athlete_playground_book,campus,athlete,playground,book,./assets/images/cam_athlete_playground_book.webp,"a sporty student athlete in jersey on a sunny school playground, holding an open colorful book, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在出大太陽的操場上，手裡捧著一本繽紛的課本。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在出大太陽的操場上，手裡捧著一本繽紛的課本！這是一張校園世界的快樂畫面～
cam_athlete_playground_whistle,campus,athlete,playground,whistle,./assets/images/cam_athlete_playground_whistle.webp,"a sporty student athlete in jersey on a sunny school playground, holding a shiny silver whistle, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在出大太陽的操場上，脖子上掛著一個亮晶晶的口哨。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在出大太陽的操場上，脖子上掛著一個亮晶晶的口哨！這是一張校園世界的快樂畫面～
cam_athlete_playground_brush,campus,athlete,playground,brush,./assets/images/cam_athlete_playground_brush.webp,"a sporty student athlete in jersey on a sunny school playground, holding a paintbrush dripping rainbow paint, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在出大太陽的操場上，拿著一支沾滿彩虹顏料的畫筆。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在出大太陽的操場上，拿著一支沾滿彩虹顏料的畫筆！這是一張校園世界的快樂畫面～
cam_athlete_playground_ball,campus,athlete,playground,ball,./assets/images/cam_athlete_playground_ball.webp,"a sporty student athlete in jersey on a sunny school playground, holding an orange basketball, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在出大太陽的操場上，手裡抱著一顆橘色的籃球。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在出大太陽的操場上，手裡抱著一顆橘色的籃球！這是一張校園世界的快樂畫面～
cam_athlete_library_book,campus,athlete,library,book,./assets/images/cam_athlete_library_book.webp,"a sporty student athlete in jersey inside a cozy school library, holding an open colorful book, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在溫馨的學校圖書館裡，手裡捧著一本繽紛的課本。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在溫馨的學校圖書館裡，手裡捧著一本繽紛的課本！這是一張校園世界的快樂畫面～
cam_athlete_library_whistle,campus,athlete,library,whistle,./assets/images/cam_athlete_library_whistle.webp,"a sporty student athlete in jersey inside a cozy school library, holding a shiny silver whistle, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在溫馨的學校圖書館裡，脖子上掛著一個亮晶晶的口哨。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在溫馨的學校圖書館裡，脖子上掛著一個亮晶晶的口哨！這是一張校園世界的快樂畫面～
cam_athlete_library_brush,campus,athlete,library,brush,./assets/images/cam_athlete_library_brush.webp,"a sporty student athlete in jersey inside a cozy school library, holding a paintbrush dripping rainbow paint, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在溫馨的學校圖書館裡，拿著一支沾滿彩虹顏料的畫筆。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在溫馨的學校圖書館裡，拿著一支沾滿彩虹顏料的畫筆！這是一張校園世界的快樂畫面～
cam_athlete_library_ball,campus,athlete,library,ball,./assets/images/cam_athlete_library_ball.webp,"a sporty student athlete in jersey inside a cozy school library, holding an orange basketball, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在溫馨的學校圖書館裡，手裡抱著一顆橘色的籃球。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在溫馨的學校圖書館裡，手裡抱著一顆橘色的籃球！這是一張校園世界的快樂畫面～
cam_athlete_cafeteria_book,campus,athlete,cafeteria,book,./assets/images/cam_athlete_cafeteria_book.webp,"a sporty student athlete in jersey in a school cafeteria with delicious food, holding an open colorful book, school campus theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張校園風格的圖：活力滿滿的小運動員在飄著飯菜香的學校餐廳，手裡捧著一本繽紛的課本。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 活力滿滿的小運動員在飄著飯菜香的學校餐廳，手裡捧著一本繽紛的課本！這是一張校園世界的快樂畫面～
